"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"122"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"112"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"118"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"118"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"117"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"119"
"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"122"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"113"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"120"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"118"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"120"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"120"
"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"123"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"114"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"121"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"122"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	"121"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"124"
"Procaine Action Pathway (SMP0000402) (Drug Action)"	"124"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"115"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"126"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"133"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"133"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"137"
"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"125"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"115"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"132"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"134"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"134"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"137"
"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"125"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"115"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"133"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"134"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"134"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"138"
"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"126"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"115"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"134"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"135"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"134"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"139"
"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"126"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"116"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"135"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"138"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"138"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"140"
"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"128"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"116"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"136"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"138"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"139"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"141"
"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"130"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"118"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"137"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"138"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"139"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"142"
"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"131"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"118"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"137"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"139"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"140"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"143"
"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"132"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	"119"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"138"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"139"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"140"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"144"
"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"136"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"120"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"138"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"140"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"141"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"145"
"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"138"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"120"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"138"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"140"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"142"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"145"
"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"140"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"121"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"139"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"140"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"142"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"146"
"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"140"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"122"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"140"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"141"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"143"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"146"
"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"141"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"122"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"141"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"141"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"145"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"146"
"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"141"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	"124"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"142"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"141"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"145"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"148"
"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"143"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"124"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"142"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"144"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"145"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"148"
"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"144"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"131"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"143"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"145"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"148"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"149"
"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"145"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"132"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"144"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"146"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"148"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"149"
"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"145"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"136"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"146"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"148"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"149"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"150"
"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"150"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"138"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"147"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"150"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"150"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"150"
"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"155"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"156"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"148"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"158"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"156"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"151"
"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"157"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"157"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"157"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"160"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"156"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"151"
"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"157"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"159"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"160"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"161"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"158"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"152"
"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"159"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"160"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"160"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"161"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"158"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"152"
"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"161"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"160"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"160"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"162"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"159"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"152"
"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"161"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"160"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"160"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"162"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"159"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"153"
"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"162"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"161"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"161"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"162"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"161"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"155"
"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"162"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"162"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"161"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"163"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"161"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"155"
"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"163"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"162"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"161"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"164"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"162"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"156"
"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"164"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"163"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"162"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"164"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"163"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"157"
"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"164"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"165"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"164"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"165"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"163"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"158"
"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"165"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"165"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"164"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"165"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"164"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"159"
"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"165"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"166"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"165"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"166"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"165"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"160"
"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"167"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"168"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"165"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"167"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"165"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"160"
"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"167"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"169"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"165"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"167"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"165"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"163"
"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"168"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"169"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"166"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"167"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"166"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"164"
"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"168"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"170"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"166"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"167"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"166"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"165"
"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"168"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"170"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"167"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"168"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"167"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"169"
"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"169"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"171"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"167"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"168"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"169"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"171"
"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"169"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"172"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"168"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"169"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"169"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"172"
"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"170"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"172"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"169"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"171"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"169"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"174"
"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"170"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"173"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"169"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"171"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"170"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"175"
"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"172"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"174"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"170"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"171"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"171"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"175"
"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"172"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"175"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"170"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"172"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"172"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"175"
"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"172"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"175"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"171"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"173"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"173"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"176"
"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"173"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"175"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"172"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"173"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"173"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"176"
"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"174"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"175"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"173"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"174"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"173"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"177"
"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"175"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"176"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"174"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"174"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"173"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"179"
"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"176"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"176"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"174"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"175"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"174"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"179"
"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"177"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"176"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"174"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"178"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"174"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"180"
"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"178"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"176"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"175"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"178"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"175"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"180"
"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"178"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"177"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"176"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"179"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"177"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"181"
"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"179"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"178"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"176"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"180"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"178"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"181"
"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"179"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"178"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"177"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"181"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"179"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"182"
"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"180"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"179"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"178"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"182"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"179"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"182"
"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"185"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"179"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"179"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"184"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"179"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"184"
"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"185"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"182"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"180"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"185"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"183"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"184"
"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"188"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"182"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"181"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"188"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"188"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"185"
"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"189"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"188"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"183"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"188"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"189"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"186"
"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"190"	"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"190"	NA	NA	NA	NA	NA	NA	"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"190"
