"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"129"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"126"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"127"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"126"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"128"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"127"
"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"130"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"127"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"128"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"127"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"129"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"128"
"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"131"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"128"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"129"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"128"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"130"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"129"
"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"132"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"129"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"130"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"129"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"131"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"130"
"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"133"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"130"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"131"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"130"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"132"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"131"
"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"134"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"131"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"132"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"131"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"133"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"132"
"Procaine Action Pathway (SMP0000402) (Drug Action)"	"135"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"132"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"133"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"132"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"134"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"133"
"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"136"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"133"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"134"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"133"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"135"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"134"
"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"137"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"134"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"135"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"134"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"136"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"135"
"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"138"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"135"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"136"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"135"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"137"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"136"
"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"139"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"136"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"137"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"136"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"138"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"137"
"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"139"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"137"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"138"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"137"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"139"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"138"
"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"140"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"138"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"139"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"138"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"140"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"139"
"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"140"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"139"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"140"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"139"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"141"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"140"
"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"141"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"140"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"141"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"141"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"142"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"141"
"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	"141"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	"142"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	"142"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	"141"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"143"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"142"
"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	"142"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	"143"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	"143"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	"142"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"144"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"143"
"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	"143"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	"144"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	"144"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	"143"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"145"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"144"
"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	"144"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	"145"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	"145"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	"144"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"146"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"145"
"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	"145"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	"146"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	"146"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	"145"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"147"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"146"
"Atenolol Action Pathway (SMP0000298) (Drug Action)"	"146"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	"147"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	"147"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	"146"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"148"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"147"
"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"147"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"148"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"148"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"147"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"149"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"148"
"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	"148"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	"149"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	"149"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	"148"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"150"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"149"
"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	"149"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	"150"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	"150"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	"149"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"150"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"150"
"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	"150"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	"151"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	"151"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	"150"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"151"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"151"
"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	"151"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	"152"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	"152"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	"151"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"152"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"152"
"Carteolol Action Pathway (SMP0000658) (Drug Action)"	"152"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	"153"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	"153"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	"152"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"153"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"153"
"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	"153"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	"154"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	"154"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	"153"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"154"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"154"
"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	"154"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	"155"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	"155"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	"154"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"155"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"155"
"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	"155"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	"156"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	"156"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	"155"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"156"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"156"
"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	"156"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	"157"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	"157"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	"156"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"157"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"157"
"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"157"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"158"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"158"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"157"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"158"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"158"
"Esmolol Action Pathway (SMP0000301) (Drug Action)"	"158"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	"159"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	"159"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	"158"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"159"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"159"
"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"159"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"160"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"160"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"159"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"160"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"160"
"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"160"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"161"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"161"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"160"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"161"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"161"
"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"161"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"162"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"162"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"161"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"162"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"162"
"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"162"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"163"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"163"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"162"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"163"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"163"
"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"163"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"164"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"164"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"163"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"164"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"164"
"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"164"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"165"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"165"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"164"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"165"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"165"
"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"165"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"166"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"166"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"165"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"166"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"166"
"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"166"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"167"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"167"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"166"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"167"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"166"
"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"167"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"168"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"168"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"167"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"168"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"167"
"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"168"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"169"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"169"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"168"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"169"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"167"
"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"169"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"170"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"170"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"169"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"170"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"168"
"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"170"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"171"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"171"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"170"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"171"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"169"
"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"171"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"172"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"172"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"171"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"172"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"170"
"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"172"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"173"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"173"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"172"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"173"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"171"
"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"173"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"174"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"174"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"173"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"174"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"172"
"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"174"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"175"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"175"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"174"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"175"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"173"
"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"175"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"176"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"176"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"175"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"176"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"174"
"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"176"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"177"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"177"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"176"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"177"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"175"
"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"177"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"178"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"178"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"177"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"178"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"176"
"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"178"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"179"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"179"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"178"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"179"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"177"
"Practolol Action Pathway (SMP0000669) (Drug Action)"	"179"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"180"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"180"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"179"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"180"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"178"
"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"180"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"181"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"181"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"180"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"181"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"179"
"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"181"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"182"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"182"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"181"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"182"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"180"
"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"182"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"183"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"183"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"182"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"183"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"181"
"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"183"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"184"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"184"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"183"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"184"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"182"
"Timolol Action Pathway (SMP0000659) (Drug Action)"	"184"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"185"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"185"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"184"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"185"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"183"
"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"185"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"186"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"186"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"185"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"186"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"184"
"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"186"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"187"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"187"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"186"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"187"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"185"
"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"188"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"188"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"188"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"188"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"188"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"188"
"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"189"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"189"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"189"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"189"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"188"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"189"
"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"190"	"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"190"	NA	NA	NA	NA	NA	NA	"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"190"
