"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"125"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	"113"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"123"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"125"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"119"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"128"
"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"125"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"113"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"125"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"126"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	"120"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"128"
"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"127"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	"114"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"125"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"127"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"120"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"129"
"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"129"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	"115"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"125"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"127"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"121"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"130"
"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"131"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"116"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"126"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"127"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"122"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"131"
"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"131"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"117"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"126"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"128"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"124"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"132"
"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"132"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"119"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"127"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"128"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"125"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"135"
"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"132"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"120"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"127"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"129"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"125"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"135"
"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"133"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"120"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"127"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"129"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"125"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"136"
"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"134"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"120"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"128"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"129"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"126"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"139"
"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"135"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"123"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"129"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"130"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"128"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"140"
"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"136"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"130"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"130"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"130"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"128"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"140"
"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"136"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"131"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"132"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"131"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"128"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"141"
"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"138"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"133"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"133"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"132"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"129"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"141"
"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"139"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"134"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"134"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"134"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"131"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"143"
"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"140"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"134"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"136"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"136"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"133"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"144"
"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"142"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"135"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"137"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"137"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"133"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"145"
"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"142"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"140"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"138"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"137"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"133"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"145"
"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"143"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"140"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"139"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"138"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"134"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"146"
"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"145"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"145"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"140"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"141"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"136"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"147"
"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"146"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"146"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"145"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"144"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"136"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"147"
"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"146"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"147"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"146"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"144"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"137"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"148"
"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"147"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"147"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"147"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"146"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"137"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"149"
"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"147"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"154"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"152"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"150"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"138"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"150"
"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"149"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"158"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"154"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"152"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"138"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"151"
"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"149"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"160"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"156"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"154"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"139"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"151"
"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"150"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"161"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"157"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"158"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"139"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"151"
"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"151"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"161"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"157"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"159"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"140"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"152"
"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"151"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"161"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"160"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"159"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"140"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"152"
"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"152"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"162"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"161"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"161"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"141"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"153"
"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"152"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"163"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"161"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"163"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"142"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"153"
"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"153"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"163"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"162"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"163"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"143"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"153"
"Procaine Action Pathway (SMP0000402) (Drug Action)"	"153"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"164"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"162"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"163"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"143"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"155"
"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"153"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"164"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"164"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"165"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"145"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"155"
"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"154"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"165"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"164"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"165"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"145"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"155"
"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"155"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"166"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"165"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"166"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"146"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"157"
"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"159"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"166"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"166"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"167"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"147"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"159"
"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"162"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"167"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"166"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"167"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"148"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"160"
"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"163"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"168"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"167"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"168"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"153"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"160"
"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"164"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"169"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"167"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"168"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"154"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"161"
"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"165"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"169"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"168"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"168"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"168"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"170"
"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"168"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"169"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"168"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"168"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"168"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"172"
"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"169"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"169"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"168"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"169"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"170"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"173"
"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"170"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"170"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"169"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"169"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"170"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"174"
"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"170"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"170"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"169"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"170"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"170"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"174"
"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"171"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"171"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"169"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"170"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"171"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"174"
"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"172"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"171"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"170"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"171"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"171"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"176"
"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"173"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"171"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"171"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"171"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"171"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"176"
"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"175"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"174"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"172"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"172"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"172"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"177"
"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"175"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"174"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"172"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"172"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"172"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"177"
"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"176"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"175"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"173"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"173"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"173"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"177"
"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"178"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"175"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"173"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"173"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"174"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"178"
"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"178"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"176"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"175"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"174"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"175"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"178"
"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"178"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"177"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"175"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"174"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"176"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"179"
"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"179"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"178"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"177"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"175"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"177"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"179"
"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"179"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"178"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"177"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"177"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"177"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"180"
"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"181"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"178"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"179"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"177"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"178"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"181"
"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"181"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"179"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"179"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"178"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"178"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"182"
"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"182"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"183"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"180"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"180"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"179"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"182"
"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"183"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"184"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"183"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"180"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"183"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"183"
"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"184"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"188"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"183"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"183"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"188"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"183"
"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"186"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"189"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"185"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"183"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"188"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"185"
"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"190"	"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"190"	NA	NA	NA	NA	NA	NA	"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"190"
