"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"128"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"128"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	"128"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	"128"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	"128"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"128"
"Nicotine Action Pathway (SMP0000431) (Drug Action)"	"129"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	"129"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"129"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"129"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"129"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	"129"
"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"130"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"130"	"Nilotinib Inhibition of BCR-ABL (SMP0031697) (Drug Action)"	"130"	"Nilotinib Inhibition of BCR-ABL (SMP0031697) (Drug Action)"	"130"	"Nilotinib Inhibition of BCR-ABL (SMP0031697) (Drug Action)"	"130"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"130"
"Nilotinib Inhibition of BCR-ABL (SMP0031697) (Drug Action)"	"131"	"Nilotinib Inhibition of BCR-ABL (SMP0031697) (Drug Action)"	"131"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"131"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"131"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"131"	"Nilotinib Inhibition of BCR-ABL (SMP0031697) (Drug Action)"	"131"
"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"132"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"132"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"132"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"132"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"132"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"132"
"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"133"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"133"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"133"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"133"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"133"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"133"
"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"134"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"134"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"134"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"134"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"134"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"134"
"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"135"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"135"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"135"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"135"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"135"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"135"
"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"136"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"136"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"136"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"136"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"136"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"136"
"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"137"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"137"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"137"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"137"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"137"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"137"
"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"138"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"138"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"138"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"138"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"138"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"138"
"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"139"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"139"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	"139"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	"139"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	"139"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"139"
"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	"140"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	"140"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"140"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"140"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"140"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	"140"
"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"141"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"141"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"141"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"141"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"141"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"141"
"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"142"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"142"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"142"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"142"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"142"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"142"
"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"143"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"143"	"Phenytoin (Antiarrhythmic) Action Pathway (SMP0000327) (Drug Action)"	"143"	"Phenytoin (Antiarrhythmic) Action Pathway (SMP0000327) (Drug Action)"	"143"	"Phenytoin (Antiarrhythmic) Action Pathway (SMP0000327) (Drug Action)"	"143"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"143"
"Phenytoin (Antiarrhythmic) Action Pathway (SMP0000327) (Drug Action)"	"144"	"Phenytoin (Antiarrhythmic) Action Pathway (SMP0000327) (Drug Action)"	"144"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"144"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"144"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"144"	"Phenytoin (Antiarrhythmic) Action Pathway (SMP0000327) (Drug Action)"	"144"
"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"145"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"145"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"145"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"145"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"145"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"145"
"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"146"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"146"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"146"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"146"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"146"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"146"
"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"147"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"147"	"Ponatinib Inhibition of BCR-ABL (SMP0031700) (Drug Action)"	"147"	"Ponatinib Inhibition of BCR-ABL (SMP0031700) (Drug Action)"	"147"	"Ponatinib Inhibition of BCR-ABL (SMP0031700) (Drug Action)"	"147"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"147"
"Ponatinib Inhibition of BCR-ABL (SMP0031700) (Drug Action)"	"148"	"Ponatinib Inhibition of BCR-ABL (SMP0031700) (Drug Action)"	"148"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"148"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"148"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"148"	"Ponatinib Inhibition of BCR-ABL (SMP0031700) (Drug Action)"	"148"
"Practolol Action Pathway (SMP0000669) (Drug Action)"	"149"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"149"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	"149"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	"149"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	"149"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"149"
"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	"150"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	"150"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"150"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"150"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"150"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	"150"
"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"151"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"151"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"151"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"151"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"151"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"151"
"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"152"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"152"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"152"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"152"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"152"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"152"
"Procaine Action Pathway (SMP0000402) (Drug Action)"	"153"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"153"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"153"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"153"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"153"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"153"
"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"154"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"154"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"154"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"154"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"154"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"154"
"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"155"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"155"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"155"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"155"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"155"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"155"
"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"156"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"156"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"156"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"156"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"156"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"156"
"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"157"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"157"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"157"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"157"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"157"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"157"
"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"158"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"158"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"158"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"158"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"158"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"158"
"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"159"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"159"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	"159"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	"159"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	"159"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"159"
"Risedronate Action Pathway (SMP0000112) (Drug Action)"	"160"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	"160"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"160"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"160"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"160"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	"160"
"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"161"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"161"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"161"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"161"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"161"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"161"
"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"162"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"162"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	"162"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	"162"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	"162"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"162"
"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	"163"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	"163"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"163"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"163"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"163"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	"163"
"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"164"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"164"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"164"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"164"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"164"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"164"
"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"165"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"165"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"165"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"165"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"165"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"165"
"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"166"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"166"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	"166"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	"166"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	"166"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"166"
"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	"167"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	"167"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"167"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"167"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"167"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	"167"
"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"168"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"168"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"168"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"168"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"168"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"168"
"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"169"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"169"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"169"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"169"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"169"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"169"
"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"170"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"170"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"170"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"170"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"170"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"170"
"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"171"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"171"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"171"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"171"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"171"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"171"
"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"172"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"172"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"172"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"172"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"172"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"172"
"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"173"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"173"	"Thioguanine Action Pathway (SMP0000430) (Drug Action)"	"173"	"Thioguanine Action Pathway (SMP0000430) (Drug Action)"	"173"	"Thioguanine Action Pathway (SMP0000430) (Drug Action)"	"173"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"173"
"Thioguanine Action Pathway (SMP0000430) (Drug Action)"	"174"	"Thioguanine Action Pathway (SMP0000430) (Drug Action)"	"174"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"174"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"174"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"174"	"Thioguanine Action Pathway (SMP0000430) (Drug Action)"	"174"
"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"175"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"175"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"175"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"175"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"175"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"175"
"Timolol Action Pathway (SMP0000659) (Drug Action)"	"176"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"176"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"176"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"176"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"176"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"176"
"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"177"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"177"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"177"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"177"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"177"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"177"
"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"178"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"178"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"178"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"178"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"178"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"178"
"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"179"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"179"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"179"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"179"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"179"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"179"
"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"180"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"180"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"180"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"180"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"180"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"180"
"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"181"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"181"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"181"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"181"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"181"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"181"
"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"182"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"182"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"182"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"182"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"182"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"182"
"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"183"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"183"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"183"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"183"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"183"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"183"
"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"184"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"184"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"184"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"184"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"184"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"184"
"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"185"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"185"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"185"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"185"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"185"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"185"
"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"186"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"186"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"186"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"186"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"186"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"186"
"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"187"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"187"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"187"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"187"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"187"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"187"
"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"188"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"188"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"188"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"188"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"188"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"188"
"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"189"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"189"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	"189"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	"189"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	"189"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"189"
"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	"190"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	"190"	NA	NA	NA	NA	NA	NA	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	"190"
