"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"125"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"113"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"118"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"127"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"120"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"123"
"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"125"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"113"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"119"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"128"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"123"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"123"
"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"126"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"114"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"129"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"128"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"123"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"127"
"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"128"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"114"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"133"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"134"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"134"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"132"
"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"129"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"115"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"134"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"136"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"134"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"134"
"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"129"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"115"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"136"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"137"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"134"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"137"
"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"130"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"117"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"137"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"138"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"136"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"139"
"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"131"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"117"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"137"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"139"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"137"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"139"
"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"132"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"118"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"137"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"139"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"138"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"140"
"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"133"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"119"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"138"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"140"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"138"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"141"
"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"134"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"120"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"139"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"140"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"140"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"142"
"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"136"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"123"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"139"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"141"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"142"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"142"
"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"138"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"125"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"140"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"141"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"143"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"143"
"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"139"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"125"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"140"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"141"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"143"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"143"
"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"139"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"126"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"141"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"142"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"144"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"144"
"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"140"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"128"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"142"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"142"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"144"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"144"
"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"141"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"130"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"142"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"142"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"146"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"145"
"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"142"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"130"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"143"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"144"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"146"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"146"
"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"145"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"132"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"143"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"145"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"147"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"146"
"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"146"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"139"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"143"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"146"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"147"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"146"
"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"146"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"140"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"144"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"146"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"149"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"147"
"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"146"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"147"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"146"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"147"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"150"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"148"
"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"147"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"147"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"146"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"148"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"150"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"149"
"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"148"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"152"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"148"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"149"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"151"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"149"
"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"149"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"152"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"152"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"149"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"153"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"151"
"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"155"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"156"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"154"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"154"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"154"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"151"
"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"158"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"157"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"161"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"155"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"155"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"151"
"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"160"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"158"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"161"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"157"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"156"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"152"
"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"160"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"161"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"162"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"159"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"157"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"153"
"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"163"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"161"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"163"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"160"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"157"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"154"
"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"163"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"162"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"163"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"160"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"159"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"154"
"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"163"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"162"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"163"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"161"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"160"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"154"
"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"164"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"164"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"164"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"161"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"160"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"156"
"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"164"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"165"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"164"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"161"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"160"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"157"
"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"164"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"165"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"164"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"163"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"161"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"158"
"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"165"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"166"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"165"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"164"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"162"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"159"
"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"166"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"166"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"165"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"164"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"162"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"160"
"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"167"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"166"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"166"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"164"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"163"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"161"
"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"168"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"167"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"167"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"167"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"163"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"161"
"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"168"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"167"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"167"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"167"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"164"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"164"
"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"168"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"167"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"167"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"168"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"164"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"170"
"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"169"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"168"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"168"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"168"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"165"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"172"
"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"170"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"169"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"169"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"169"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"166"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"173"
"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"170"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"169"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"170"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"169"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"166"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"173"
"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"171"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"170"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"171"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"169"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"167"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"174"
"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"172"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"171"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"172"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"170"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"168"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"174"
"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"172"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"171"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"172"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"171"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"169"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"174"
"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"172"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"172"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"172"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"171"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"169"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"176"
"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"173"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"173"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"172"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"171"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"170"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"177"
"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"173"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"174"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"173"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"172"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"171"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"179"
"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"174"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"174"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"173"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"172"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"172"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"179"
"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"175"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"175"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"174"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"173"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"172"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"180"
"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"175"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"175"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"174"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"173"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"173"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"180"
"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"175"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"175"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"175"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"174"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"173"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"180"
"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"176"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"175"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"175"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"174"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"174"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"180"
"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"177"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"176"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"177"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"175"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"175"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"181"
"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"179"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"177"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"177"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"175"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"175"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"181"
"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"179"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"177"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"178"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"177"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"176"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"182"
"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"180"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"179"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"179"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"179"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"176"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"183"
"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"182"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"181"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"180"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"181"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"177"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"183"
"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"182"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"181"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"183"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"182"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"180"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"184"
"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"185"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"183"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"184"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"182"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"185"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"185"
"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"190"	"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"190"	NA	NA	NA	NA	NA	NA	"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"190"
