"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"114"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"128"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"127"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"127"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"129"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"129"
"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"114"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"129"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	"128"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	"128"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	"129"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"129"
"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"117"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"130"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"129"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"129"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"130"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"130"
"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	"118"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"130"	"Nilotinib Inhibition of BCR-ABL (SMP0031697) (Drug Action)"	"130"	"Nilotinib Inhibition of BCR-ABL (SMP0031697) (Drug Action)"	"130"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	"130"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"130"
"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"118"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"130"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"131"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"131"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"131"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"131"
"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"124"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"131"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"132"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"132"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"132"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"131"
"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	"125"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"131"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"133"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"133"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"132"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	"131"
"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	"125"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"131"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"134"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"134"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	"132"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"132"
"Atenolol Action Pathway (SMP0000298) (Drug Action)"	"126"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"132"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"135"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"135"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"133"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"132"
"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"126"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"133"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"136"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"136"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"133"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"133"
"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"127"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"133"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"137"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"137"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"134"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"134"
"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"129"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	"134"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"138"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"138"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"134"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"135"
"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"129"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"134"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	"139"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	"139"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"135"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"135"
"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"131"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"134"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"140"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"140"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"135"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"136"
"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	"132"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	"135"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"141"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"141"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"136"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"136"
"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	"133"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"135"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"142"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"142"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"137"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"136"
"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"133"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"136"	"Phenytoin (Antiarrhythmic) Action Pathway (SMP0000327) (Drug Action)"	"143"	"Phenytoin (Antiarrhythmic) Action Pathway (SMP0000327) (Drug Action)"	"143"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"137"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"137"
"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	"134"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"136"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"144"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"144"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"138"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"138"
"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	"135"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"136"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"145"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"145"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	"138"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"139"
"Carteolol Action Pathway (SMP0000658) (Drug Action)"	"136"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"137"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"146"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"146"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"138"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"140"
"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"137"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"137"	"Ponatinib Inhibition of BCR-ABL (SMP0031700) (Drug Action)"	"147"	"Ponatinib Inhibition of BCR-ABL (SMP0031700) (Drug Action)"	"147"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"139"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"140"
"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	"137"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"138"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"148"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"148"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"140"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"141"
"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"139"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"139"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	"149"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	"149"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"140"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"142"
"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"141"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"139"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"150"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"150"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"141"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"143"
"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	"142"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"140"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"151"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"151"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"142"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"144"
"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	"145"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"140"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"152"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"152"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"142"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"145"
"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"145"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"141"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"153"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"153"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"142"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"146"
"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"145"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"141"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"154"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"154"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"143"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"146"
"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	"146"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"142"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"155"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"155"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"144"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"146"
"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"146"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	"143"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"156"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"156"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"144"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"146"
"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"147"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"143"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"157"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"157"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"145"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"147"
"Esmolol Action Pathway (SMP0000301) (Drug Action)"	"148"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"143"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"158"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"158"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"145"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"148"
"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"149"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"144"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	"159"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	"159"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"145"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"148"
"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"150"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"144"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"160"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"160"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	"145"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"149"
"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"153"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"145"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"161"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"161"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"145"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"152"
"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"154"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	"145"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	"162"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	"162"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"146"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"153"
"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"155"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"145"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"163"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"163"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"147"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"154"
"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"157"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"145"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"164"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"164"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"147"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"154"
"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"158"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"146"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"165"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"165"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"148"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"157"
"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"159"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"147"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	"166"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	"166"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"149"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"157"
"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"160"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"147"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"167"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"167"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"150"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"158"
"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"160"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"148"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"168"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"168"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"151"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"159"
"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"161"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"148"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"169"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"169"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"152"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"161"
"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"162"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"150"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"170"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"170"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"152"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"162"
"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"163"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"153"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"171"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"171"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"152"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"162"
"Procaine Action Pathway (SMP0000402) (Drug Action)"	"165"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"154"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"172"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"172"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"153"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"163"
"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"166"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"154"	"Thioguanine Action Pathway (SMP0000430) (Drug Action)"	"173"	"Thioguanine Action Pathway (SMP0000430) (Drug Action)"	"173"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"154"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"164"
"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"167"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"154"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"174"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"174"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"155"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"164"
"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"167"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	"155"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"175"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"175"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"155"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"167"
"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"167"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	"156"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"176"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"176"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"157"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"170"
"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"170"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"156"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"177"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"177"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"159"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"170"
"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"171"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"156"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"178"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"178"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"159"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"171"
"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"172"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	"157"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"179"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"179"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	"161"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"173"
"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"173"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"158"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"180"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"180"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"164"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"177"
"Practolol Action Pathway (SMP0000669) (Drug Action)"	"174"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"162"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"181"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"181"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"166"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"179"
"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"176"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"163"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"182"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"182"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"167"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"180"
"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"177"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"165"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"183"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"183"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"168"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"181"
"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"180"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"166"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"184"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"184"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"169"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"182"
"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"181"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"167"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"185"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"185"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"169"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"183"
"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"184"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"168"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"186"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"186"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"175"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"184"
"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"185"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"172"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"187"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"187"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"176"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"185"
"Timolol Action Pathway (SMP0000659) (Drug Action)"	"186"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"173"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"188"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"188"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"177"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"186"
"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"187"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"174"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	"189"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	"189"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"179"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"187"
"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"190"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"175"	NA	NA	NA	NA	NA	NA	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"188"
