"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"127"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"124"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"127"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"126"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"118"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"126"
"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"128"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"125"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"128"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"127"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	"119"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"126"
"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"129"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"126"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"129"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"128"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"119"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"127"
"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"130"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"127"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"130"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"129"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	"120"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"128"
"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"131"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"128"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"131"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"130"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	"121"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"129"
"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"132"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"129"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"132"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"131"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	"122"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"130"
"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"133"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"130"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"133"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"132"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	"123"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"131"
"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"134"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	"131"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"134"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"133"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	"124"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"132"
"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"135"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"131"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"135"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"134"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	"125"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"133"
"Practolol Action Pathway (SMP0000669) (Drug Action)"	"136"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"132"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"136"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"135"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"126"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"134"
"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"137"	"Phenytoin (Antiarrhythmic) Action Pathway (SMP0000327) (Drug Action)"	"133"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"137"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"136"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	"127"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"135"
"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"138"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"134"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"138"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"137"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"128"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"136"
"Disulfiram Action Pathway (SMP0000429) (Drug Action)"	"138"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"135"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"139"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"138"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"129"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"137"
"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"139"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"136"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"139"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"139"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"130"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"138"
"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"140"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"137"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"140"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"140"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"131"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"139"
"Timolol Action Pathway (SMP0000659) (Drug Action)"	"141"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	"138"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	"141"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	"142"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"132"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"140"
"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"142"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"138"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	"142"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	"143"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"133"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"141"
"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"143"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"139"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	"143"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	"144"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"134"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"142"
"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"144"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"140"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	"144"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	"145"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"135"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"143"
"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"145"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"141"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	"145"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	"146"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"136"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"144"
"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"146"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"142"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	"146"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	"147"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"137"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"145"
"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"147"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"143"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"147"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"148"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"138"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"146"
"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"148"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"144"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	"148"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	"149"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"139"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"147"
"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"149"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"145"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	"149"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	"150"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"140"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"148"
"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"150"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"146"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	"150"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	"151"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"141"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"149"
"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"151"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"147"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	"151"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	"152"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"142"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"150"
"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"152"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"148"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	"152"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	"153"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"143"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"151"
"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"153"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"149"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	"153"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	"154"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"144"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"152"
"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"154"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"150"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	"154"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	"155"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"145"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"153"
"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"155"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"151"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	"155"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	"156"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"146"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"154"
"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"156"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"152"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	"156"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	"157"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"147"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"155"
"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"157"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"153"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"157"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"158"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"148"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"156"
"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"158"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"154"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	"158"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	"159"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"149"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"157"
"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"159"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"155"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"159"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"160"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"150"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"158"
"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"160"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"156"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"160"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"161"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"151"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"159"
"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"161"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"157"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"161"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"162"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"152"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"160"
"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"162"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"158"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"162"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"163"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"153"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"161"
"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"163"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"159"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"163"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"164"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"154"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"162"
"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"164"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"160"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"164"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"165"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"155"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"163"
"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"165"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"161"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"165"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"166"	"Disulfiram Action Pathway (SMP0000429) (Drug Action)"	"162"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"164"
"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"166"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"162"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"166"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"167"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"163"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"165"
"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"167"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"163"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"167"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"168"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"167"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"168"
"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"168"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"164"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"168"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"169"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"168"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"169"
"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"169"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"165"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"169"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"170"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"169"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"170"
"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"170"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"166"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"170"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"171"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"170"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"171"
"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"171"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"167"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"171"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"172"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"171"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"172"
"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"172"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"168"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"172"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"173"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"172"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"173"
"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"173"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"169"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"173"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"174"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"173"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"174"
"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"174"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"170"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"174"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"175"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"174"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"175"
"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"175"	"Alendronate Action Pathway (SMP0000095) (Drug Action)"	"173"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"175"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"176"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"175"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"176"
"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"176"	"Atorvastatin Action Pathway (SMP0000131) (Drug Action)"	"174"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"176"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"177"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"176"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"177"
"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"177"	"Cerivastatin Action Pathway (SMP0000111) (Drug Action)"	"175"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"177"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"178"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"177"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"178"
"Procaine Action Pathway (SMP0000402) (Drug Action)"	"178"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	"176"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"178"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"179"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"178"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"179"
"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"179"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	"177"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"179"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"180"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"179"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"180"
"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"180"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	"178"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"180"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"181"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"180"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"181"
"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"181"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	"179"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"181"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"182"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"181"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"182"
"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"182"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	"180"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"182"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"183"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"182"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"183"
"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"183"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	"181"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"183"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"184"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"183"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"184"
"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"184"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	"182"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"184"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"185"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"184"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"185"
"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"185"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	"183"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"185"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"186"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"185"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"186"
"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"186"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	"184"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"186"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"187"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"186"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"187"
"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"188"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"188"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"188"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"188"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"188"	"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"188"
"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"189"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"189"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"189"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"189"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"189"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"189"
"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"190"	"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"190"	NA	NA	NA	NA	NA	NA	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"190"
