"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"123"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"116"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"121"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"123"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"116"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"120"
"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"123"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"116"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"122"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"125"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"117"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"121"
"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"123"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"117"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"127"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"125"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"117"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"122"
"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"124"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"117"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"131"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"128"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"118"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"139"
"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"124"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"118"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"134"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"128"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"118"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"139"
"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"126"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"119"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"135"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"135"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"119"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"140"
"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"127"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"119"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"136"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"136"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	"120"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"141"
"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"127"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"119"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"136"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"136"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"120"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"141"
"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"127"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"120"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"138"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"137"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"121"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"141"
"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"128"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"121"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"139"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"138"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"122"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"142"
"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"128"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"121"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"139"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"138"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"122"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"142"
"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"129"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"122"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"139"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"139"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"123"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"143"
"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"131"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"123"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"140"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"140"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"125"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"144"
"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"131"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"123"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"141"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"140"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"125"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"144"
"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"133"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	"123"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"143"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"141"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	"126"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"145"
"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"134"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	"124"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"143"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"142"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	"126"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"146"
"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"134"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"125"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"143"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"143"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"129"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"146"
"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"135"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"126"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"144"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"144"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"130"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"147"
"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"135"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"129"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"144"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"144"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	"135"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"148"
"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"136"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"129"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"145"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"144"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	"138"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"149"
"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"138"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"131"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"145"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"145"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"138"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"150"
"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"140"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"134"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"147"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"146"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"141"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"150"
"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"147"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"142"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"148"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"147"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"147"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"151"
"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"152"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"155"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"148"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"156"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"159"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"151"
"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"153"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"156"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"149"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"158"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"159"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"152"
"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"156"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"159"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"157"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"158"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"161"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"152"
"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"159"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"160"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"158"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"160"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"161"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"152"
"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"159"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"161"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"159"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"160"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"162"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"153"
"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"160"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"161"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"160"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"161"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"162"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"154"
"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"161"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"161"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"161"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"162"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"162"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"155"
"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"161"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"162"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"162"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"163"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"163"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"155"
"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"161"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"162"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"164"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"163"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"163"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"156"
"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"163"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"163"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"164"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"164"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"163"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"156"
"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"163"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"164"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"165"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"165"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"164"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"156"
"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"165"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"164"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"166"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"165"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"164"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"157"
"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"165"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"165"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"166"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"165"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"165"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"159"
"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"165"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"165"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"166"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"166"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"166"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"160"
"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"167"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"166"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"166"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"167"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"166"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"161"
"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"167"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"167"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"167"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"168"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"167"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"164"
"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"168"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"167"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"167"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"168"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"168"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"165"
"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"168"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"167"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"167"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"169"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"169"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"172"
"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"168"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"168"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"168"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"170"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"169"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"173"
"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"169"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"168"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"168"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"171"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"170"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"173"
"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"169"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"169"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"169"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"171"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"170"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"174"
"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"170"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"169"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"170"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"171"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"170"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"175"
"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"171"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"170"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"171"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"172"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"171"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"175"
"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"172"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"172"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"171"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"172"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"172"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"176"
"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"173"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"174"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"172"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"172"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"173"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"177"
"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"175"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"174"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"172"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"173"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"174"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"177"
"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"175"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"175"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"174"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"173"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"174"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"178"
"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"176"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"175"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"175"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"174"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"175"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"178"
"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"176"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"176"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"175"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"175"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"175"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"179"
"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"176"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"176"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"176"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"175"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"176"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"180"
"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"176"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"176"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"178"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"176"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"176"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"180"
"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"177"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"177"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"178"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"176"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"176"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"182"
"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"178"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"179"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"179"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"177"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"177"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"182"
"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"178"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"180"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"179"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"178"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"177"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"183"
"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"180"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"180"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"180"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"180"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"178"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"183"
"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"181"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"181"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"181"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"182"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"182"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"184"
"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"182"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"182"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"182"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"182"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"183"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"185"
"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"182"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"188"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"184"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"182"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"183"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"186"
"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"184"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"189"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"188"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"184"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"184"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"186"
"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"190"	"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"190"	NA	NA	NA	NA	NA	NA	"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"190"
