"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	"122"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"124"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"127"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"127"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"127"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"127"
"Esmolol Action Pathway (SMP0000301) (Drug Action)"	"123"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"124"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	"128"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	"128"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	"128"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"128"
"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"124"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"125"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"129"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"129"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"129"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	"129"
"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"125"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	"126"	"Nilotinib Inhibition of BCR-ABL (SMP0031697) (Drug Action)"	"130"	"Nilotinib Inhibition of BCR-ABL (SMP0031697) (Drug Action)"	"130"	"Nilotinib Inhibition of BCR-ABL (SMP0031697) (Drug Action)"	"130"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"130"
"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"126"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"127"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"131"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"131"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"131"	"Nilotinib Inhibition of BCR-ABL (SMP0031697) (Drug Action)"	"131"
"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"127"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"127"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"132"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"132"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"132"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"132"
"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"127"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"128"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"133"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"133"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"133"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"133"
"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"128"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"128"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"134"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"134"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"134"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"134"
"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"128"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	"128"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"135"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"135"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"135"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"135"
"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"129"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"129"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"136"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"136"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"136"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"136"
"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	"132"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	"129"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"137"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"137"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"137"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"137"
"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"132"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"130"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"138"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"138"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"138"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"138"
"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"133"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"130"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	"139"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	"139"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	"139"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"139"
"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"133"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"131"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"140"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"140"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"140"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	"140"
"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"136"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"132"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"141"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"141"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"141"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"141"
"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	"136"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	"132"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"142"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"142"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"142"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"142"
"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	"137"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	"135"	"Phenytoin (Antiarrhythmic) Action Pathway (SMP0000327) (Drug Action)"	"143"	"Phenytoin (Antiarrhythmic) Action Pathway (SMP0000327) (Drug Action)"	"143"	"Phenytoin (Antiarrhythmic) Action Pathway (SMP0000327) (Drug Action)"	"143"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"143"
"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"138"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	"136"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"144"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"144"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"144"	"Phenytoin (Antiarrhythmic) Action Pathway (SMP0000327) (Drug Action)"	"144"
"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"139"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"137"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"145"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"145"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"145"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"145"
"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"140"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"137"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"146"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"146"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"146"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"146"
"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"141"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	"138"	"Ponatinib Inhibition of BCR-ABL (SMP0031700) (Drug Action)"	"147"	"Ponatinib Inhibition of BCR-ABL (SMP0031700) (Drug Action)"	"147"	"Ponatinib Inhibition of BCR-ABL (SMP0031700) (Drug Action)"	"147"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"147"
"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"142"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"138"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"148"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"148"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"148"	"Ponatinib Inhibition of BCR-ABL (SMP0031700) (Drug Action)"	"148"
"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"143"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	"139"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	"149"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	"149"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	"149"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"149"
"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"145"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"139"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"150"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"150"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"150"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	"150"
"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"146"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	"140"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"151"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"151"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"151"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"151"
"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"149"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"141"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"152"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"152"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"152"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"152"
"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"150"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"142"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"153"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"153"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"153"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"153"
"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"151"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	"142"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"154"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"154"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"154"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"154"
"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"151"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"142"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"155"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"155"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"155"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"155"
"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"152"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"142"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"156"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"156"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"156"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"156"
"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"153"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	"143"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"157"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"157"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"157"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"157"
"Procaine Action Pathway (SMP0000402) (Drug Action)"	"153"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"143"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"158"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"158"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"158"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"158"
"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"154"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	"144"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	"159"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	"159"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	"159"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"159"
"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"155"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"145"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"160"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"160"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"160"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	"160"
"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"156"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	"146"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"161"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"161"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"161"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"161"
"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	"157"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"146"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	"162"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	"162"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	"162"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"162"
"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"158"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"146"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"163"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"163"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"163"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	"163"
"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"159"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"147"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"164"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"164"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"164"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"164"
"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"159"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"149"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"165"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"165"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"165"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"165"
"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"161"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"150"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	"166"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	"166"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	"166"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"166"
"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"161"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"151"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"167"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"167"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"167"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	"167"
"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"162"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"151"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"168"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"168"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"168"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"168"
"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"162"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"153"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"169"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"169"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"169"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"169"
"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"163"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"154"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"170"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"170"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"170"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"170"
"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"164"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"155"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"171"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"171"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"171"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"171"
"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"164"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"158"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"172"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"172"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"172"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"172"
"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"165"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"158"	"Thioguanine Action Pathway (SMP0000430) (Drug Action)"	"173"	"Thioguanine Action Pathway (SMP0000430) (Drug Action)"	"173"	"Thioguanine Action Pathway (SMP0000430) (Drug Action)"	"173"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"173"
"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"166"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"159"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"174"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"174"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"174"	"Thioguanine Action Pathway (SMP0000430) (Drug Action)"	"174"
"Practolol Action Pathway (SMP0000669) (Drug Action)"	"167"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"159"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"175"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"175"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"175"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"175"
"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"169"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"161"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"176"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"176"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"176"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"176"
"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"170"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"162"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"177"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"177"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"177"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"177"
"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"174"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"162"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"178"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"178"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"178"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"178"
"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"177"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"163"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"179"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"179"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"179"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"179"
"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"180"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"163"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"180"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"180"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"180"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"180"
"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"181"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"164"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"181"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"181"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"181"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"181"
"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"182"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"164"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"182"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"182"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"182"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"182"
"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"182"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"166"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"183"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"183"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"183"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"183"
"Timolol Action Pathway (SMP0000659) (Drug Action)"	"183"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"168"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"184"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"184"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"184"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"184"
"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"184"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"170"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"185"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"185"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"185"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"185"
"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"185"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"170"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"186"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"186"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"186"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"186"
"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"186"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"176"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"187"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"187"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"187"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"187"
"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"187"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"177"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"188"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"188"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"188"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"188"
"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"188"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"180"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	"189"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	"189"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	"189"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"189"
"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"189"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"185"	NA	NA	NA	NA	NA	NA	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	"190"
