"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"125"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"127"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"127"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"127"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"128"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"119"
"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"127"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"128"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"128"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"128"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"129"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"120"
"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"128"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"129"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"129"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"129"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"130"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"121"
"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"129"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"130"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"130"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"130"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"131"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"121"
"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"130"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"131"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	"130"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	"131"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"132"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"122"
"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"131"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"132"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"132"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"132"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"133"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"124"
"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"132"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"133"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"133"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"133"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	"133"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"127"
"Methadone Action Pathway (SMP0000408) (Drug Action)"	"133"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"134"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"134"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"134"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"134"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"128"
"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"134"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"135"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"135"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"135"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"135"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"129"
"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"135"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	"135"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"136"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"136"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"136"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"132"
"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"136"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"137"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	"137"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"137"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"137"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"134"
"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"137"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"138"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"137"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	"138"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	"138"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"135"
"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"138"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"139"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"139"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"139"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"139"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"137"
"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"139"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"140"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"140"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"140"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"140"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"138"
"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	"140"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"141"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"141"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"141"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"141"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"139"
"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"142"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"142"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"142"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"142"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"142"	"Ibuprofen Action Pathway (SMP0000086) (Drug Action)"	"140"
"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"143"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"143"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"143"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"143"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"143"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"140"
"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"143"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	"144"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	"144"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	"144"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"144"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"141"
"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"144"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"145"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"145"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"145"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"145"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"141"
"Nicotine Action Pathway (SMP0000431) (Drug Action)"	"145"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"146"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"146"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"146"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	"146"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"142"
"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"146"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"147"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"147"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"147"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"147"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"142"
"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"147"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"148"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"148"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"148"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"148"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"143"
"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"149"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"149"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"149"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"149"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"149"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"143"
"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"150"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"150"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"150"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"150"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"150"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"144"
"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"151"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"151"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"151"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"151"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"151"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"144"
"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"151"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"152"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"152"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"152"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"152"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"145"
"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"153"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"153"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"153"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"153"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"153"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"148"
"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"154"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"154"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"154"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"154"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"154"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"148"
"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"155"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"155"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"155"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"155"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"155"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"155"
"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"156"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"156"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"156"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"156"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"156"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"155"
"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"157"	"Phenytoin (Antiarrhythmic) Action Pathway (SMP0000327) (Drug Action)"	"156"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"157"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"157"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"157"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"156"
"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"158"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"158"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"158"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"158"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"158"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"157"
"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"158"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"159"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"159"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"159"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"159"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"157"
"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"160"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"160"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"160"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"160"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"160"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"158"
"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"160"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"161"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"161"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"161"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"161"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"158"
"Practolol Action Pathway (SMP0000669) (Drug Action)"	"162"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"162"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"162"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"162"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"162"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"160"
"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"163"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"163"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"163"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"163"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"163"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"161"
"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"164"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"164"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"164"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"164"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"164"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"162"
"Procaine Action Pathway (SMP0000402) (Drug Action)"	"165"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"165"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"165"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"165"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"165"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"162"
"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"166"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"166"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"166"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"166"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"166"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"162"
"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"167"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"167"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"167"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"167"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"167"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"163"
"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"168"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"168"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"168"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"168"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"168"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"163"
"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"169"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"169"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"169"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"169"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"169"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"164"
"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"170"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"170"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"170"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"170"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"170"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"165"
"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"171"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"171"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"171"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"171"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"171"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"165"
"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"172"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"172"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"172"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"172"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"172"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"166"
"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"173"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"173"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"173"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"173"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"173"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"167"
"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"174"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"174"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"174"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"174"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"174"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"167"
"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"175"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"175"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"175"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"175"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"175"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"168"
"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"176"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"176"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"176"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"176"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"176"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"169"
"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"177"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"177"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"177"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"177"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"177"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"169"
"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"178"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"178"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"178"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"178"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"178"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"170"
"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"179"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"179"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"179"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"179"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"179"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"172"
"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"180"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"180"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"180"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"180"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"180"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"172"
"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"180"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"181"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"181"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"181"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"181"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"173"
"Timolol Action Pathway (SMP0000659) (Drug Action)"	"182"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"182"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"182"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"182"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"182"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"174"
"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"183"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"183"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"183"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"183"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"183"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"174"
"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"183"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"184"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"184"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"184"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"184"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"175"
"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"185"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"185"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"185"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"185"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"185"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"176"
"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"185"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"186"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"186"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"186"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"186"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"183"
"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"186"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"187"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"187"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"187"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"187"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"184"
"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"188"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"188"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"188"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"188"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"188"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"185"
"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"188"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"189"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"189"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"189"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"189"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	"188"
"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"190"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"190"	NA	NA	NA	NA	NA	NA	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	"189"
